기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20260511185000,80683.5,68654.2,67700.0,12029.3,17.5216,11070.0,15.9444
20260511185500,80635.0,68773.9,67700.0,11861.1,17.2465,10982.8,15.7922
20260511190000,80596.9,68662.4,67700.0,11934.6,17.3815,11103.9,15.9922
20260511190500,80739.2,68686.4,67700.0,12052.8,17.5475,11431.4,16.4587
20260511191000,80704.3,68318.6,67700.0,12385.7,18.1293,11816.8,17.1043
20260511191500,80928.4,67996.3,67700.0,12932.2,19.0189,12131.8,17.6416
20260511192000,80952.5,68116.4,67700.0,12836.0,18.8442,12112.7,17.5792
20260511192500,80945.1,68374.4,67700.0,12570.8,18.3852,11912.0,17.2269
20260511193000,80952.9,68128.6,67700.0,12824.3,18.8237,12119.7,17.5881
20260511193500,80948.2,68219.1,67700.0,12729.1,18.6592,11756.7,17.0389
20260511194000,80941.8,68384.5,67700.0,12557.3,18.3628,11698.5,16.9145
20260511194500,80957.5,68493.3,67700.0,12464.2,18.1978,11925.5,17.2153
20260511195000,80951.4,68446.7,67700.0,12504.7,18.2692,11958.7,17.2743
20260511195500,80944.0,68074.4,67700.0,12869.6,18.9052,12223.8,17.7496
20260511200000,80880.9,67618.6,67700.0,13262.3,19.6134,13217.2,19.3236
20260511200500,81235.2,67766.8,67700.0,13468.4,19.8746,12834.8,18.7241
20260511201000,81199.1,67334.2,67700.0,13864.9,20.5911,13225.6,19.4169
20260511201500,81183.2,67295.2,67700.0,13888.0,20.6375,13152.3,19.3204
20260511202000,81144.1,67261.4,67700.0,13882.7,20.6399,12754.2,18.7466
20260511202500,81140.7,67292.9,67700.0,13847.8,20.5784,12064.0,17.7237
20260511203000,81102.3,67014.8,67700.0,14087.5,21.0216,11760.2,17.3471
20260511203500,81071.9,66766.9,67700.0,14305.0,21.4252,11773.6,17.4328
20260511204000,81005.2,66439.0,67700.0,14566.2,21.9242,11448.0,17.0341
20260511204500,81011.8,66531.2,67700.0,14480.6,21.7651,11601.6,17.2389
20260511205000,80998.2,66676.6,67700.0,14321.6,21.4792,11613.6,17.2184
20260511205500,80996.0,66247.7,67700.0,14748.3,22.2624,11654.3,17.3893
20260511210000,80585.3,66176.9,67700.0,14408.4,21.7726,11112.2,16.5968
20260511210500,80758.2,65844.1,67700.0,14914.1,22.6507,10894.6,16.353
20260511211000,80704.7,65571.4,67700.0,15133.3,23.0791,11298.2,17.024
20260511211500,80693.8,65298.9,67700.0,15394.8,23.5759,11326.1,17.141
20260511212000,80608.1,65260.2,67700.0,15347.9,23.518,11282.9,17.0864
20260511212500,80568.1,65024.1,67700.0,15543.9,23.9049,11325.6,17.2128
20260511213000,80412.9,64955.5,67700.0,15457.4,23.7968,10822.4,16.4661
20260511213500,80400.6,64546.4,67700.0,15854.2,24.5625,11215.5,17.1704
20260511214000,80342.0,64233.2,67700.0,16108.8,25.0787,11356.8,17.4666
20260511214500,80315.0,64002.8,67700.0,16312.2,25.4867,11593.1,17.8938
20260511215000,80293.8,63855.4,67700.0,16438.4,25.7432,12220.4,18.9042
20260511215500,80264.0,63539.4,67700.0,16724.7,26.3218,12501.6,19.4298
20260511220000,80257.3,63557.2,67700.0,16700.1,26.2757,12187.9,18.941
20260511220500,80289.9,64142.3,67700.0,16147.7,25.1747,11408.6,17.5719
20260511221000,80256.9,64009.0,67700.0,16247.9,25.3838,11562.3,17.8439
20260511221500,80233.4,64098.8,67700.0,16134.6,25.1715,11213.5,17.2828
20260511222000,80214.9,64037.2,67700.0,16177.7,25.263,11072.0,17.0785
20260511222500,80204.0,63793.2,67700.0,16410.8,25.725,10927.5,16.9134
20260511223000,80208.4,63839.5,67700.0,16369.0,25.6408,10425.4,16.1288
20260511223500,80207.0,63405.9,67700.0,16801.1,26.4976,10883.1,16.9461
20260511224000,80204.1,63164.4,67700.0,17039.7,26.9767,10885.9,17.0188
20260511224500,80209.9,63011.1,67700.0,17198.8,27.2949,10572.1,16.5681
20260511225000,80217.7,62721.2,67700.0,17496.5,27.8956,10794.5,16.994
20260511225500,80231.8,62143.3,67700.0,18088.4,29.1076,11204.9,17.8021
20260511230000,80249.4,62282.7,67700.0,17966.7,28.8469,10451.3,16.5693
20260511230500,80306.9,62363.9,67700.0,17943.1,28.7716,10628.0,16.8277
20260511231000,80315.3,62461.6,67700.0,17853.6,28.5834,10537.4,16.6583
20260511231500,80319.9,62104.4,67700.0,18215.5,29.3304,10836.4,17.2275
20260511232000,80304.1,62005.1,67700.0,18299.0,29.512,10547.3,16.7951
20260511232500,80305.1,61263.3,67700.0,19041.8,31.0819,10660.2,17.1779
20260511233000,80292.6,60996.0,67700.0,19296.6,31.6358,10947.7,17.7171
20260511233500,80285.3,60746.4,67700.0,19539.0,32.1648,10742.5,17.4558
20260511234000,80279.4,60458.4,67700.0,19820.9,32.7844,11112.9,18.1436
20260511234500,80279.2,60159.1,67700.0,20120.2,33.445,11013.6,18.0692
20260511235000,80297.5,59686.3,67700.0,20611.2,34.5326,11210.7,18.5365
20260511235500,80294.6,59422.4,67700.0,20872.1,35.125,10428.3,17.3187
20260512000000,80292.8,58944.8,69500.0,21348.1,36.217,11028.2,18.4534
20260512000500,80909.9,58666.5,69500.0,22243.4,37.915,11322.9,19.0393
20260512001000,80911.7,58164.5,69500.0,22747.2,39.1084,11838.1,20.0716
20260512001500,80911.0,58003.3,69500.0,22907.7,39.4939,11844.2,20.1406
20260512002000,80933.4,57742.7,69500.0,23190.7,40.1622,12077.3,20.6286
20260512002500,80939.4,57788.7,69500.0,23150.8,40.0611,11759.9,20.0714
20260512003000,80941.4,57398.8,69500.0,23542.6,41.016,11927.3,20.4955
20260512003500,80960.9,57246.9,69500.0,23714.0,41.424,12054.9,20.7684
20260512004000,80956.9,56694.3,69500.0,24262.6,42.7954,12129.0,21.0968
20260512004500,80978.1,56861.0,69500.0,24117.1,42.4142,12310.3,21.3503
20260512005000,80984.6,56568.8,69500.0,24415.9,43.1614,12199.0,21.2643
20260512005500,80982.5,56470.9,69500.0,24511.6,43.4056,12043.9,21.0302
20260512010000,80978.7,56142.6,69500.0,24836.1,44.2375,11761.1,20.6531
20260512010500,81025.2,56140.3,69500.0,24884.9,44.3263,11336.9,19.9075
20260512011000,81011.6,55897.0,69500.0,25114.6,44.9301,11444.7,20.1839
20260512011500,81015.1,55815.0,69500.0,25200.1,45.1492,11373.4,20.0873
20260512012000,80977.7,55724.8,69500.0,25252.9,45.3171,11358.9,20.0855
20260512012500,80993.7,55675.4,69500.0,25318.3,45.4748,11382.5,20.1531
20260512013000,80982.4,55677.6,69500.0,25304.8,45.4488,11382.9,20.1509
20260512013500,80986.8,55656.1,69500.0,25330.7,45.5129,11320.1,20.0472
20260512014000,80989.6,55418.5,69500.0,25571.1,46.1417,11252.5,20.0108
20260512014500,80986.8,55294.4,69500.0,25692.4,46.4646,11268.6,20.0843
20260512015000,80988.9,55094.9,69500.0,25893.9,46.9988,11251.5,20.126
20260512015500,80986.5,54991.4,69500.0,25995.0,47.2711,11156.4,19.9922
20260512020000,80984.0,54768.7,69500.0,26215.3,47.8656,11242.8,20.2189
20260512020500,81024.8,54983.6,69500.0,26041.2,47.3618,10778.7,19.3164
20260512021000,81549.5,54805.4,69500.0,26744.1,48.7983,11080.2,19.9228
20260512021500,81547.8,54684.1,69500.0,26863.7,49.1254,11230.5,20.2371
20260512022000,81549.2,54579.9,69500.0,26969.3,49.4126,11350.3,20.4918
20260512022500,81546.1,54282.4,69500.0,27263.7,50.2257,11622.3,21.0962
20260512023000,81567.2,54279.8,69500.0,27287.3,50.2716,11689.3,21.2217
20260512023500,81547.5,54451.7,69500.0,27095.8,49.7612,11458.6,20.7377
20260512024000,81562.7,54351.9,69500.0,27210.8,50.0642,11602.7,21.034
20260512024500,81553.3,54394.0,69500.0,27159.4,49.9308,11553.0,20.9281
20260512025000,81580.3,53927.5,69500.0,27652.9,51.2779,12057.5,22.0291
20260512025500,81584.4,54295.9,69500.0,27288.5,50.2589,11676.0,21.1895
20260512030000,81579.0,54199.8,69500.0,27379.2,50.5154,11784.1,21.4215
20260512030500,81590.0,53930.4,69500.0,27659.6,51.2876,11983.7,21.8917
20260512031000,81611.5,54047.6,69500.0,27563.9,50.9993,11880.4,21.652
20260512031500,81596.5,54089.0,69500.0,27507.5,50.8559,11810.5,21.5083
20260512032000,81590.2,54084.3,69500.0,27506.0,50.8576,11912.4,21.696
20260512032500,81579.7,53814.7,69500.0,27765.1,51.5939,12093.4,22.1342
20260512033000,81574.0,53715.3,69500.0,27858.7,51.8636,12197.5,22.3667
20260512033500,81568.4,53908.7,69500.0,27659.6,51.3083,11978.7,21.888
20260512034000,81558.1,54271.9,69500.0,27286.3,50.2771,11637.0,21.124
20260512034500,81546.4,53988.1,69500.0,27558.3,51.0452,11884.0,21.6792
20260512035000,81514.4,53768.1,69500.0,27746.3,51.6036,12163.8,22.2787
20260512035500,81510.8,54048.7,69500.0,27462.2,50.81,11956.9,21.7948
20260512040000,81500.8,53645.3,69500.0,27855.4,51.9252,12342.6,22.6804
20260512040500,81506.6,53773.9,69500.0,27732.7,51.5727,12228.4,22.417
20260512041000,81499.5,54037.8,69500.0,27461.7,50.8194,11996.5,21.8843
20260512041500,81495.3,54094.5,69500.0,27400.8,50.6535,11909.0,21.7025
20260512042000,81475.0,54134.5,69500.0,27340.5,50.5047,11828.1,21.5381
20260512042500,81480.4,54334.2,69500.0,27146.1,49.9614,11642.8,21.1242
20260512043000,81486.2,54070.5,69500.0,27415.6,50.7035,12016.0,21.9071
20260512043500,81490.8,54251.8,69500.0,27239.0,50.2086,11844.7,21.524
20260512044000,81491.4,54098.1,69500.0,27393.3,50.6363,12170.3,22.1784
20260512044500,81494.7,54115.7,69500.0,27379.0,50.5935,12088.0,22.0211
20260512045000,81510.6,54420.0,69500.0,27090.6,49.7806,11870.6,21.5053
20260512045500,81501.2,54512.2,69500.0,26989.0,49.51,11770.5,21.289
20260512050000,81504.1,54549.4,69500.0,26954.8,49.4135,12059.3,21.7958
20260512050500,81538.9,54671.2,69500.0,26867.7,49.1441,12060.4,21.7505
20260512051000,81548.8,54848.7,69500.0,26700.1,48.6795,11999.3,21.5734
20260512051500,81537.5,54980.9,69500.0,26556.7,48.3017,12171.6,21.8315
20260512052000,81521.6,54780.6,69500.0,26741.0,48.8148,12356.1,22.2385
20260512052500,81541.8,55002.3,69500.0,26539.5,48.2515,12460.5,22.3445
20260512053000,81529.5,55033.6,69500.0,26495.9,48.1449,12524.9,22.4481
20260512053500,81518.0,55348.4,69500.0,26169.6,47.2816,12174.0,21.6965
20260512054000,81484.2,55527.9,69500.0,25956.3,46.7445,12156.1,21.5949
20260512054500,81499.1,55565.9,69500.0,25933.2,46.671,12650.2,22.4572
20260512055000,81484.5,55600.0,69500.0,25884.5,46.5548,12887.4,22.8655
20260512055500,81473.2,55887.2,69500.0,25586.0,45.7815,12737.0,22.4838
20260512060000,81478.9,56261.4,69500.0,25217.5,44.822,12790.8,22.4285
20260512060500,81498.3,56662.5,69500.0,24835.8,43.8311,12804.7,22.2979
20260512061000,81514.7,56972.6,69500.0,24542.0,43.0769,12839.6,22.2364
20260512061500,81540.1,57121.1,69500.0,24419.0,42.7496,12887.1,22.2614
20260512062000,81596.1,57455.3,69500.0,24140.7,42.0165,12776.1,21.9429
20260512062500,81591.8,57655.1,69500.0,23936.7,41.517,12673.8,21.6927
20260512063000,81602.9,57626.5,69500.0,23976.4,41.6066,13346.2,22.8452
20260512063500,81591.1,58145.0,69500.0,23446.1,40.3235,13543.0,22.9859
20260512064000,81574.6,58200.3,69500.0,23374.3,40.1618,13789.3,23.3754
20260512064500,81663.0,58618.8,69500.0,23044.2,39.312,13548.0,22.8083
20260512065000,81692.7,58778.1,69500.0,22914.6,38.985,13361.3,22.4355
20260512065500,82428.8,59099.7,69500.0,23329.2,39.4742,13943.5,23.2843
20260512070000,82504.9,59415.0,69500.0,23089.9,38.862,14426.7,23.9588
20260512070500,82452.0,60162.3,69500.0,22289.7,37.0492,13953.0,22.888
20260512071000,82482.6,60502.2,69500.0,21980.4,36.33,13800.6,22.5126
20260512071500,82495.7,60784.0,69500.0,21711.7,35.7194,13737.5,22.3067
20260512072000,82564.3,61341.4,69500.0,21222.9,34.598,14240.1,22.9134
20260512072500,82561.1,61796.0,69500.0,20765.1,33.6027,14676.6,23.4442
20260512073000,82606.1,62255.7,69500.0,20350.4,32.6884,14603.3,23.1569
20260512073500,82615.4,62559.2,69500.0,20056.2,32.0596,14554.6,22.9689
20260512074000,82658.2,62620.0,69500.0,20038.2,31.9997,15240.1,24.0238
20260512074500,82678.3,62837.9,69500.0,19840.4,31.574,14961.4,23.5082
20260512075000,82858.8,63232.7,69500.0,19626.1,31.038,14769.4,23.0272
20260512075500,82797.9,63367.0,69500.0,19430.9,30.6641,14518.3,22.6161
20260512080000,82804.2,63758.7,69500.0,19045.5,29.8713,14339.6,22.196
20260512080500,82702.7,64418.1,69500.0,18284.6,28.3843,13802.5,21.122
20260512081000,82734.4,64988.7,69500.0,17745.7,27.3058,13557.1,20.559
20260512081500,81876.7,65545.6,69500.0,16331.1,24.9157,12418.9,18.6997
20260512082000,81926.2,65854.2,69500.0,16071.9,24.4053,12156.1,18.2241
20260512082500,82014.3,65840.7,69500.0,16173.6,24.5648,12500.3,18.7275
20260512083000,82037.5,66464.3,69500.0,15573.2,23.4309,12260.2,18.2131
20260512083500,82121.5,66713.8,69500.0,15407.7,23.0952,12221.7,18.0711
20260512084000,82145.0,66786.7,69500.0,15358.3,22.9961,12154.9,17.9685
20260512084500,82188.3,66832.9,69500.0,15355.4,22.9758,12221.1,18.0455
20260512085000,82174.8,66934.5,69500.0,15240.3,22.769,12310.4,18.1558
20260512085500,82279.6,66984.7,69500.0,15294.8,22.8333,12406.5,18.2533
20260512090000,82317.7,67171.3,69500.0,15146.4,22.5489,12196.7,17.8194
20260512090500,81853.3,67276.2,69500.0,14577.1,21.6676,11982.0,17.4377
20260512091000,81824.3,66752.8,69500.0,15071.5,22.5781,12362.0,18.1579
20260512091500,81779.2,66493.6,69500.0,15285.6,22.988,12658.6,18.6917
20260512092000,81997.4,66781.0,69500.0,15216.5,22.7857,12690.8,18.6458
20260512092500,81984.0,66540.2,69500.0,15443.8,23.2097,12678.5,18.709
20260512093000,82114.4,66490.9,69500.0,15623.5,23.4971,12815.4,18.8962
20260512093500,82146.2,66538.7,69500.0,15607.4,23.4562,12969.0,19.1194
20260512094000,82314.5,65946.6,69500.0,16367.9,24.82,13676.6,20.3032
20260512094500,82341.3,65949.8,69500.0,16391.5,24.8545,14062.9,20.9025
20260512095000,82392.7,65754.7,69500.0,16638.0,25.3031,14261.5,21.2607
20260512095500,82518.4,65315.7,69500.0,17202.7,26.3377,14466.6,21.7055
20260512100000,82638.5,64937.9,69500.0,17700.7,27.2578,14194.6,21.3962
20260512100500,82261.8,64919.5,69500.0,17342.3,26.7136,13646.8,20.6224
20260512101000,82422.6,64756.4,68800.0,17666.2,27.281,13750.5,20.8267
20260512101500,82474.4,64732.9,68800.0,17741.5,27.4073,13027.8,19.7406
20260512102000,82538.0,64814.2,68800.0,17723.8,27.3455,12963.5,19.6133
20260512102500,82557.9,64469.1,68800.0,18088.8,28.058,12869.3,19.4709
20260512103000,81797.0,64154.5,68800.0,17642.6,27.5001,11911.5,18.1104
20260512103500,81786.0,63954.1,68800.0,17832.0,27.8824,11884.9,18.132
20260512104000,81913.4,63764.3,68800.0,18149.1,28.4628,11891.1,18.1879
20260512104500,81978.4,63610.0,68800.0,18368.5,28.8767,12022.9,18.4259
20260512105000,82153.9,63238.5,68800.0,18915.4,29.9112,12327.6,18.995
20260512105500,82228.7,63059.0,68800.0,19169.7,30.3997,11943.7,18.452
20260512110000,82384.1,62959.6,68800.0,19424.5,30.8523,11824.7,18.1883
20260512110500,81908.5,62513.0,68800.0,19395.5,31.0264,11813.6,18.2249
20260512111000,82047.3,62080.9,68800.0,19966.4,32.1618,12268.4,18.9757
20260512112000,82180.8,61587.4,68800.0,20593.4,33.4377,12377.4,19.0618
20260512112500,82263.6,61291.0,68800.0,20972.6,34.2181,12527.8,19.3061
20260512113000,82381.6,60977.6,68800.0,21404.0,35.1015,12891.7,19.9505
20260512113500,82478.4,60759.0,68900.0,21719.4,35.7469,12652.9,19.5243
20260512114000,82573.9,60484.9,68900.0,22089.0,36.5198,12586.3,19.4362
20260512114500,82575.4,60129.8,68900.0,22445.6,37.3285,12727.6,19.7752
20260512115000,82699.6,59838.9,68900.0,22860.7,38.2038,12824.7,20.0161
20260512115500,82693.3,59333.8,68900.0,23359.5,39.3696,12706.9,19.9204
20260512120000,82828.4,58624.7,68900.0,24203.7,41.2859,13310.0,21.0829
20260512120500,82957.8,58379.5,68900.0,24578.3,42.101,13175.0,20.9724
20260512121000,82871.6,58274.5,68900.0,24597.1,42.2091,12854.8,20.4923
20260512121500,82868.6,58096.9,68900.0,24771.7,42.6385,12815.8,20.4862
20260512122000,82837.4,58232.2,68900.0,24605.2,42.2536,12474.8,19.9048
20260512122500,82814.0,58028.9,68900.0,24785.1,42.7116,12969.7,20.7729
20260512123000,82867.2,58137.7,68900.0,24729.5,42.5361,12886.2,20.5921
20260512123500,82926.1,58591.0,68900.0,24335.1,41.5338,12394.2,19.6628
20260512124000,82953.0,58549.8,68900.0,24403.2,41.6793,12373.7,19.6402
20260512124500,82892.0,58845.2,68900.0,24046.9,40.8646,12125.8,19.1577
20260512125000,82874.3,59405.1,68900.0,23469.2,39.5071,11617.8,18.1895
20260512125500,82828.8,59746.5,68900.0,23082.3,38.6337,11056.0,17.3093
20260512130000,82715.1,60613.5,68900.0,22101.6,36.4631,10676.7,16.6082
20260512130500,82665.2,61505.1,68900.0,21160.1,34.4038,9674.01,14.8886
20260512131000,82675.1,62119.3,68900.0,20555.8,33.0908,9302.68,14.2686
20260512131500,82617.1,62101.3,68900.0,20515.8,33.0359,9257.49,14.2843
20260512132000,82694.2,62144.4,68900.0,20549.8,33.0677,9439.83,14.5513
20260512132500,82754.2,62437.9,68900.0,20316.3,32.5385,9391.8,14.4076
20260512133000,82716.5,62473.7,68900.0,20242.8,32.4022,9488.22,14.6173
20260512133500,82726.3,62487.9,68900.0,20238.4,32.3877,9989.38,15.389
20260512134000,82930.4,62649.7,68900.0,20280.7,32.3716,10417.7,16.0028
20260512134500,82946.3,62885.0,68900.0,20061.3,31.9016,10390.4,15.9144
20260512135000,83179.5,62911.8,68900.0,20267.7,32.216,10674.8,16.3219
20260512135500,83129.5,62926.9,68900.0,20202.6,32.1048,10744.2,16.513
20260512140000,83114.2,63037.2,68900.0,20077.0,31.8494,10747.3,16.5019
20260512140500,83051.0,63165.5,68900.0,19885.6,31.4817,10618.5,16.2899
20260512141000,82981.9,63036.7,68900.0,19945.3,31.6407,10698.7,16.4445
20260512141500,83055.3,63119.5,68900.0,19935.7,31.5841,10813.2,16.5997
20260512142000,83039.0,63125.2,68900.0,19913.8,31.5466,10766.3,16.5252
20260512142500,83103.0,63099.1,68900.0,20003.9,31.7023,11069.3,16.9876
20260512143000,83052.3,62947.3,68900.0,20105.0,31.9394,12031.8,18.5044
20260512143500,82974.6,63074.9,68900.0,19899.7,31.5493,12038.2,18.4891
20260512144000,82863.4,63158.2,68900.0,19705.2,31.1998,12008.4,18.4198
20260512144500,82774.6,63285.2,68900.0,19489.5,30.7963,12089.8,18.3944
20260512145000,82689.2,63470.6,68900.0,19218.6,30.2796,11860.1,17.9813
20260512145500,82561.7,63150.2,68900.0,19411.5,30.7386,12080.4,18.4224
20260512150000,82425.3,62682.8,68900.0,19742.4,31.4958,12610.3,19.3641
20260512150500,82473.5,62573.2,68900.0,19900.4,31.8033,12845.1,19.7525
20260512151000,82084.0,62376.1,68900.0,19708.0,31.5954,12777.1,19.6062
20260512151500,82058.1,62455.4,68900.0,19602.8,31.3869,12717.4,19.4941
20260512152000,82126.4,62700.1,68900.0,19426.4,30.983,12846.7,19.5936
20260512152500,82448.0,62907.1,68900.0,19540.9,31.0631,13049.1,19.8426
20260512153000,82432.6,62942.9,68900.0,19489.6,30.964,12965.7,19.641
20260512153500,82294.0,63102.4,68900.0,19191.6,30.4134,12742.2,19.2543
20260512154000,82325.2,63226.6,68900.0,19098.6,30.2066,12979.9,19.5753
20260512154500,82325.0,63316.8,68900.0,19008.2,30.0208,12821.6,19.2875
20260512155000,82330.3,63623.4,68900.0,18706.9,29.4025,12712.2,19.0446
20260512155500,82316.7,63883.7,68900.0,18433.0,28.8539,12536.0,18.7068
20260512160000,82201.5,63702.5,68900.0,18499.0,29.0397,12807.1,19.1628
20260512160500,82341.6,63348.1,68900.0,18993.5,29.9827,13377.4,20.1241
20260512161000,82456.5,63675.8,68900.0,18780.7,29.4943,13339.0,19.9524
20260512161500,82431.5,64030.9,68900.0,18400.6,28.7371,13257.7,19.721
20260512162000,82436.3,64332.5,68900.0,18103.8,28.141,12891.8,19.1189
20260512162500,82414.5,64473.2,68900.0,17941.3,27.8275,12491.2,18.4857
20260512163000,82370.9,64541.2,68900.0,17829.6,27.6252,12395.0,18.3893
20260512163500,82261.5,64620.6,68900.0,17640.9,27.2993,12546.8,18.6933
20260512164000,82156.4,65005.4,68900.0,17151.0,26.3839,12027.8,17.8814
20260512164500,82057.2,64980.3,68900.0,17076.9,26.2801,12589.1,18.8172
20260512165000,81910.2,64886.6,68900.0,17023.6,26.2359,12553.1,18.7854
20260512165500,82097.9,65113.9,68900.0,16984.0,26.0835,12878.3,19.2007
20260512170000,81891.1,65264.7,68900.0,16626.4,25.4753,12417.5,18.4739
20260512170500,83917.7,65008.5,68900.0,18909.3,29.0874,13523.9,20.1994
20260512171000,83886.0,65012.2,68900.0,18873.8,29.0312,13511.7,20.1759
20260512171500,83834.3,65184.7,68900.0,18649.6,28.6104,13142.4,19.5651
20260512172000,83827.7,65394.6,68900.0,18433.1,28.1875,13029.3,19.3986
20260512172500,83737.6,65735.7,68900.0,18001.8,27.3852,13102.8,19.4225
20260512173000,83610.7,65914.3,68900.0,17696.4,26.8477,12918.6,19.1414
20260512173500,83564.4,66092.7,68900.0,17471.8,26.4352,12906.0,19.1355
20260512174000,83349.9,66090.8,68900.0,17259.1,26.1142,13306.5,19.7415
20260512174500,83424.8,66450.1,68900.0,16974.7,25.545,13251.3,19.5573
20260512175000,83264.1,66742.9,68900.0,16521.2,24.7535,13104.6,19.3354
20260512175500,83182.1,66760.4,68900.0,16421.7,24.5979,13790.2,20.3586
20260512180000,83089.1,66882.5,68900.0,16206.6,24.2314,13617.0,20.0669
20260512180500,83105.6,67025.4,68900.0,16080.2,23.9913,13617.3,20.0534
20260512181000,82920.6,67346.8,68900.0,15573.8,23.1247,13410.1,19.6759
20260512181500,82794.4,67709.3,68900.0,15085.1,22.2792,13155.4,19.1982
20260512182000,82681.5,67718.1,68900.0,14963.4,22.0966,12855.3,18.7716
20260512182500,82856.0,68273.7,68900.0,14582.3,21.3586,12447.8,18.0332
20260512183000,82785.1,68547.3,68900.0,14237.8,20.7707,12026.3,17.3501
20260512183500,82724.9,68770.2,68900.0,13954.7,20.2918,11561.6,16.6153
20260512184000,82574.6,68517.1,68900.0,14057.5,20.5168,11631.8,16.775
20260512184500,82550.2,68461.8,68900.0,14088.4,20.5785,11626.3,16.7844
20260512185000,82373.1,68467.5,68900.0,13905.6,20.3098,11462.9,16.5633
20260512185500,82368.2,69050.4,68900.0,13317.9,19.2872,10617.4,15.2095
20260512190000,82295.6,69080.6,68900.0,13215.0,19.1299,10513.7,15.0462
20260512190500,82433.2,68958.0,68900.0,13475.3,19.5413,10666.0,15.3033
20260512191000,82349.7,69081.2,68900.0,13268.5,19.2071,10492.4,15.025
20260512191500,82323.5,69017.1,68900.0,13306.3,19.2797,10585.1,15.1717
20260512192000,82265.6,69157.5,68900.0,13108.1,18.954,10623.6,15.1939
20260512192500,82237.3,69004.3,68900.0,13233.0,19.1771,10760.6,15.4245
20260512193000,82190.6,69193.6,68900.0,12997.0,18.7835,10625.0,15.1865
20260512193500,82184.8,69185.9,68900.0,12998.9,18.7883,10544.8,15.0706
20260512194000,82141.3,69298.2,68900.0,12843.1,18.5331,10424.4,14.877
20260512194500,82140.1,69377.5,68900.0,12762.7,18.396,10393.3,14.816
20260512195000,82093.1,69383.3,68900.0,12709.8,18.3182,10295.4,14.676
20260512195500,82088.2,69020.6,68900.0,13067.6,18.9329,10599.5,15.1877
20260512200500,82147.9,68764.2,68900.0,13383.7,19.4632,10933.8,15.7244
20260512201000,82090.7,68559.8,68900.0,13530.9,19.7359,11051.0,15.9378
20260512201500,82088.2,68709.6,68900.0,13378.7,19.4713,10923.6,15.72
20260512202000,81998.1,68471.2,68900.0,13526.9,19.7557,10987.8,15.867
20260512202500,81989.1,68310.2,68900.0,13678.8,20.0246,11145.9,16.1329
20260512203000,81941.8,68095.4,68900.0,13846.3,20.3337,11218.7,16.2898
20260512203500,81929.8,67863.9,68900.0,14065.9,20.7266,11369.5,16.5645
20260512204000,81905.7,67934.7,68900.0,13971.0,20.5653,11255.5,16.3812
20260512204500,81881.9,67652.0,68900.0,14230.0,21.0341,11365.4,16.6101
20260512205000,81858.4,67094.6,68900.0,14763.7,22.0043,11983.1,17.6555
20260512205500,81856.5,66875.8,68900.0,14980.7,22.4008,12191.5,18.0208
20260512210000,81843.5,66905.2,68900.0,14938.3,22.3275,12033.0,17.7783
20260512210500,81878.3,66792.4,68900.0,15086.0,22.5864,11876.7,17.5755
20260512211000,81850.0,66670.3,68900.0,15179.8,22.7684,11241.0,16.6637
20260512211500,81819.1,66219.6,68900.0,15599.5,23.5573,11639.8,17.3685
20260512212000,81798.2,66054.3,68900.0,15743.9,23.8348,11425.5,17.0869
20260512212500,81768.0,65739.3,68900.0,16028.7,24.3823,11581.4,17.4021
20260512213000,81704.3,65481.0,68900.0,16223.4,24.7757,11643.7,17.5685
20260512213500,81696.2,65224.8,68900.0,16471.4,25.2532,11816.8,17.8986
20260512214000,81680.1,65266.5,68900.0,16413.6,25.1486,11805.3,17.8722
20260512214500,81673.3,64812.9,68900.0,16860.4,26.014,11400.5,17.379
20260512215000,81649.6,64445.1,68900.0,17204.5,26.6964,11680.0,17.9053
20260512215500,81649.3,64672.1,68900.0,16977.1,26.2511,10718.5,16.3744
20260512220000,81635.4,64426.8,68900.0,17208.7,26.7104,10262.4,15.7368
20260512220500,81885.4,65112.2,68900.0,16773.2,25.7604,9745.54,14.7885
20260512221000,81873.4,65210.7,68900.0,16662.6,25.552,9652.76,14.6251
20260512221500,81863.6,64851.0,68900.0,17012.5,26.2333,9852.7,15.0101
20260512222000,81849.5,64846.3,68900.0,17003.1,26.2207,9785.32,14.907
20260512222500,81863.5,64647.2,68900.0,17216.3,26.6312,9995.54,15.2736
20260512223000,81825.0,64422.8,68900.0,17402.2,27.0125,10034.0,15.3856
20260512223500,81820.1,64040.0,68900.0,17780.1,27.7641,10406.4,16.0509
20260512224000,81815.5,63875.4,68900.0,17940.1,28.086,10575.7,16.3526
20260512224500,81807.8,63507.4,68900.0,18300.4,28.8161,10862.1,16.8922
20260512225000,81812.4,63290.5,68900.0,18521.9,29.2648,10981.3,17.1322
20260512225500,81806.8,63116.2,68900.0,18690.6,29.6131,10839.8,16.9595
20260512230000,81805.8,63009.3,68900.0,18796.5,29.8313,10975.1,17.2018
20260512230500,81873.8,63248.0,68900.0,18625.8,29.4488,10349.5,16.1607
20260512231000,81863.3,63192.5,68900.0,18670.8,29.5459,9840.68,15.3788
20260512231500,81872.8,62828.9,68900.0,19044.0,30.3109,10394.6,16.3374
20260512232000,81864.4,62380.2,68900.0,19484.2,31.2345,10185.3,16.1223
